2025-11-09 14:55:47 | INFO | __main__:<module>:85 | 🚀 User initiated invoice processing workflow
2025-11-09 15:17:16 | WARNING | langgraph_workflows.workflow:node_human_feedback:263 | ⏸️ Workflow paused: Waiting for human feedback on 01
2025-11-09 15:17:16 | WARNING | __main__:<module>:140 | ⏸️ Workflow interrupted: 01 requires manual review
2025-11-09 15:17:28 | INFO | __main__:<module>:323 | ✅ User approved invoice: 01
2025-11-09 15:17:28 | INFO | __main__:<module>:325 | 📝 Approval feedback: h...
2025-11-09 15:17:28 | INFO | langgraph_workflows.workflow:resume_workflow:501 | ▶️ Resuming workflow - Thread ID: 6509892d-ffe0-4e33-9326-fde6c7c616da, Invoice: 01, Feedback: [HUMAN APPROVED] h
2025-11-09 15:17:28 | INFO | langgraph_workflows.workflow:resume_workflow:513 | 📋 Current checkpoint state: processed_count=1, needs_human_review=True
2025-11-09 15:17:28 | INFO | langgraph_workflows.workflow:resume_workflow:517 | 📝 Resuming with feedback for 01...
2025-11-09 15:17:28 | WARNING | langgraph_workflows.workflow:node_human_feedback:263 | ⏸️ Workflow paused: Waiting for human feedback on 01
2025-11-09 15:17:28 | INFO | langgraph_workflows.workflow:node_human_feedback:272 | ✅ Human feedback received for 01: [HUMAN APPROVED] h
2025-11-09 15:17:28 | INFO | langgraph_workflows.workflow:resume_workflow:526 | 🔄 Resumed workflow executing: human_feedback
2025-11-09 15:17:28 | INFO | langgraph_workflows.workflow:node_index:300 | 📚 Step: Index - Indexing 01 into vector database
2025-11-09 15:17:28 | INFO | langgraph_workflows.workflow:node_index:375 | ✅ Indexed 1 human feedback chunks for 01
2025-11-09 15:17:28 | ERROR | langgraph_workflows.workflow:node_index:385 | ❌ Indexing error for 01: No module named 'langchain_huggingface'
2025-11-09 15:17:28 | INFO | langgraph_workflows.workflow:resume_workflow:526 | 🔄 Resumed workflow executing: index
2025-11-09 15:17:28 | INFO | langgraph_workflows.workflow:resume_workflow:529 | ✅ Workflow resumed successfully - Thread ID: 6509892d-ffe0-4e33-9326-fde6c7c616da, Invoice: 01
2025-11-09 15:19:37 | INFO | langgraph_workflows.workflow:run_workflow_with_checkpoints:453 | 🚀 Starting workflow execution - Thread ID: 861cab34-b517-4ed8-9226-997801def25e
2025-11-09 15:19:37 | INFO | langgraph_workflows.workflow:node_monitor:56 | 📋 Step: Monitor - Checking for new invoices
2025-11-09 15:19:37 | INFO | langgraph_workflows.workflow:node_monitor:60 | ✅ Monitor complete: Found 1 invoice(s) in inbox
2025-11-09 15:19:37 | INFO | langgraph_workflows.workflow:node_select_next:80 | 📄 Step: Select Next - Processing invoice 1/1: 01
2025-11-09 15:19:37 | INFO | langgraph_workflows.workflow:node_extract:95 | 🔍 Step: Extract - Extracting data from 01
2025-11-09 15:19:43 | INFO | langgraph_workflows.workflow:node_extract:99 | ✅ Extract complete for 01
2025-11-09 15:19:43 | INFO | langgraph_workflows.workflow:node_translate:117 | 🌐 Step: Translate - Translating 01 to English
2025-11-09 15:19:46 | INFO | langgraph_workflows.workflow:node_translate:129 | ✅ Translate complete for 01 (from en)
2025-11-09 15:19:46 | INFO | langgraph_workflows.workflow:node_validate:148 | ✔️ Step: Validate - Validating 01 against ERP records
2025-11-09 15:21:28 | WARNING | langgraph_workflows.workflow:node_validate:179 | ⚠️ Validate complete for 01: Found 1 issue(s)
2025-11-09 15:21:28 | INFO | langgraph_workflows.workflow:node_report:196 | 📊 Step: Report - Generating report for 01
2025-11-09 15:21:51 | INFO | langgraph_workflows.workflow:node_report:229 | ✅ Report complete for 01: Recommendation = Manual Review
2025-11-09 15:21:51 | WARNING | langgraph_workflows.workflow:node_report:231 | ⏸️ 01 requires manual review
2025-11-09 15:21:51 | INFO | __main__:<module>:111 | 📊 Report collected in debug mode: 01
2025-11-09 15:21:51 | WARNING | langgraph_workflows.workflow:node_human_feedback:263 | ⏸️ Workflow paused: Waiting for human feedback on 01
2025-11-09 15:21:51 | WARNING | __main__:<module>:75 | ⏸️ Debug workflow interrupted: 01
2025-11-09 15:21:51 | INFO | __main__:<module>:122 | ✅ Debug workflow completed: 1 report(s) generated
2025-11-09 15:24:45 | INFO | langgraph_workflows.workflow:run_workflow_with_checkpoints:453 | 🚀 Starting workflow execution - Thread ID: 9e5231bc-2706-46f6-a10d-96143620e9a8
2025-11-09 15:24:45 | INFO | langgraph_workflows.workflow:node_monitor:56 | 📋 Step: Monitor - Checking for new invoices
2025-11-09 15:24:45 | INFO | langgraph_workflows.workflow:node_monitor:60 | ✅ Monitor complete: Found 1 invoice(s) in inbox
2025-11-09 15:24:45 | INFO | langgraph_workflows.workflow:node_select_next:80 | 📄 Step: Select Next - Processing invoice 1/1: 01
2025-11-09 15:24:45 | INFO | langgraph_workflows.workflow:node_extract:95 | 🔍 Step: Extract - Extracting data from 01
2025-11-09 15:24:51 | INFO | langgraph_workflows.workflow:node_extract:99 | ✅ Extract complete for 01
2025-11-09 15:24:51 | INFO | langgraph_workflows.workflow:node_translate:117 | 🌐 Step: Translate - Translating 01 to English
2025-11-09 15:24:55 | INFO | langgraph_workflows.workflow:node_translate:129 | ✅ Translate complete for 01 (from en)
2025-11-09 15:24:55 | INFO | langgraph_workflows.workflow:node_validate:148 | ✔️ Step: Validate - Validating 01 against ERP records
2025-11-09 15:26:59 | WARNING | langgraph_workflows.workflow:node_validate:179 | ⚠️ Validate complete for 01: Found 1 issue(s)
2025-11-09 15:26:59 | INFO | langgraph_workflows.workflow:node_report:196 | 📊 Step: Report - Generating report for 01
2025-11-09 15:27:21 | INFO | langgraph_workflows.workflow:node_report:229 | ✅ Report complete for 01: Recommendation = Manual Review
2025-11-09 15:27:21 | WARNING | langgraph_workflows.workflow:node_report:231 | ⏸️ 01 requires manual review
2025-11-09 15:27:21 | INFO | __main__:<module>:126 | 📊 Report collected in debug mode: 01
2025-11-09 15:27:21 | WARNING | langgraph_workflows.workflow:node_human_feedback:263 | ⏸️ Workflow paused: Waiting for human feedback on 01
2025-11-09 15:27:21 | WARNING | __main__:<module>:89 | ⏸️ Debug workflow interrupted: 01
2025-11-09 15:28:02 | INFO | __main__:<module>:193 | ✅ User approved invoice: 01
2025-11-09 15:28:02 | INFO | __main__:<module>:195 | 📝 Approval feedback: halwa...
2025-11-09 15:28:02 | INFO | langgraph_workflows.workflow:resume_workflow:501 | ▶️ Resuming workflow - Thread ID: 9e5231bc-2706-46f6-a10d-96143620e9a8, Invoice: 01, Feedback: [HUMAN APPROVED] halwa
2025-11-09 15:28:02 | INFO | langgraph_workflows.workflow:resume_workflow:513 | 📋 Current checkpoint state: processed_count=1, needs_human_review=True
2025-11-09 15:28:02 | INFO | langgraph_workflows.workflow:resume_workflow:517 | 📝 Resuming with feedback for 01...
2025-11-09 15:28:02 | WARNING | langgraph_workflows.workflow:node_human_feedback:263 | ⏸️ Workflow paused: Waiting for human feedback on 01
2025-11-09 15:28:02 | INFO | langgraph_workflows.workflow:node_human_feedback:272 | ✅ Human feedback received for 01: [HUMAN APPROVED] halwa
2025-11-09 15:28:02 | INFO | langgraph_workflows.workflow:resume_workflow:526 | 🔄 Resumed workflow executing: human_feedback
2025-11-09 15:28:02 | INFO | langgraph_workflows.workflow:node_index:300 | 📚 Step: Index - Indexing 01 into vector database
2025-11-09 15:28:02 | INFO | langgraph_workflows.workflow:node_index:375 | ✅ Indexed 1 human feedback chunks for 01
2025-11-09 15:28:02 | ERROR | langgraph_workflows.workflow:node_index:385 | ❌ Indexing error for 01: Could not import sentence_transformers python package. Please install it with `pip install sentence-transformers`.
2025-11-09 15:28:02 | INFO | langgraph_workflows.workflow:resume_workflow:526 | 🔄 Resumed workflow executing: index
2025-11-09 15:28:02 | INFO | langgraph_workflows.workflow:resume_workflow:529 | ✅ Workflow resumed successfully - Thread ID: 9e5231bc-2706-46f6-a10d-96143620e9a8, Invoice: 01
2025-11-09 15:31:21 | INFO | langgraph_workflows.workflow:run_workflow_with_checkpoints:453 | 🚀 Starting workflow execution - Thread ID: 2b6b4285-63a5-4446-b22b-614f68656b03
2025-11-09 15:31:21 | INFO | langgraph_workflows.workflow:node_monitor:56 | 📋 Step: Monitor - Checking for new invoices
2025-11-09 15:31:21 | INFO | langgraph_workflows.workflow:node_monitor:60 | ✅ Monitor complete: Found 1 invoice(s) in inbox
2025-11-09 15:31:21 | INFO | langgraph_workflows.workflow:node_select_next:80 | 📄 Step: Select Next - Processing invoice 1/1: 01
2025-11-09 15:31:21 | INFO | langgraph_workflows.workflow:node_extract:95 | 🔍 Step: Extract - Extracting data from 01
2025-11-09 15:31:29 | INFO | langgraph_workflows.workflow:node_extract:99 | ✅ Extract complete for 01
2025-11-09 15:31:29 | INFO | langgraph_workflows.workflow:node_translate:117 | 🌐 Step: Translate - Translating 01 to English
2025-11-09 15:31:33 | INFO | langgraph_workflows.workflow:node_translate:129 | ✅ Translate complete for 01 (from en)
2025-11-09 15:31:33 | INFO | langgraph_workflows.workflow:node_validate:148 | ✔️ Step: Validate - Validating 01 against ERP records
2025-11-09 15:32:54 | WARNING | langgraph_workflows.workflow:node_validate:179 | ⚠️ Validate complete for 01: Found 1 issue(s)
2025-11-09 15:32:54 | INFO | langgraph_workflows.workflow:node_report:196 | 📊 Step: Report - Generating report for 01
2025-11-09 15:33:27 | INFO | langgraph_workflows.workflow:node_report:229 | ✅ Report complete for 01: Recommendation = Manual Review
2025-11-09 15:33:27 | WARNING | langgraph_workflows.workflow:node_report:231 | ⏸️ 01 requires manual review
2025-11-09 15:33:27 | INFO | __main__:<module>:126 | 📊 Report collected in debug mode: 01
2025-11-09 15:33:27 | WARNING | langgraph_workflows.workflow:node_human_feedback:263 | ⏸️ Workflow paused: Waiting for human feedback on 01
2025-11-09 15:33:27 | WARNING | __main__:<module>:89 | ⏸️ Debug workflow interrupted: 01
2025-11-09 15:33:39 | INFO | __main__:<module>:193 | ✅ User approved invoice: 01
2025-11-09 15:33:39 | INFO | __main__:<module>:195 | 📝 Approval feedback: halwa...
2025-11-09 15:33:39 | INFO | langgraph_workflows.workflow:resume_workflow:501 | ▶️ Resuming workflow - Thread ID: 2b6b4285-63a5-4446-b22b-614f68656b03, Invoice: 01, Feedback: [HUMAN APPROVED] halwa
2025-11-09 15:33:39 | INFO | langgraph_workflows.workflow:resume_workflow:513 | 📋 Current checkpoint state: processed_count=1, needs_human_review=True
2025-11-09 15:33:39 | INFO | langgraph_workflows.workflow:resume_workflow:517 | 📝 Resuming with feedback for 01...
2025-11-09 15:33:39 | WARNING | langgraph_workflows.workflow:node_human_feedback:263 | ⏸️ Workflow paused: Waiting for human feedback on 01
2025-11-09 15:33:39 | INFO | langgraph_workflows.workflow:node_human_feedback:272 | ✅ Human feedback received for 01: [HUMAN APPROVED] halwa
2025-11-09 15:33:39 | INFO | langgraph_workflows.workflow:resume_workflow:526 | 🔄 Resumed workflow executing: human_feedback
2025-11-09 15:33:39 | INFO | langgraph_workflows.workflow:node_index:300 | 📚 Step: Index - Indexing 01 into vector database
2025-11-09 15:33:39 | INFO | langgraph_workflows.workflow:node_index:375 | ✅ Indexed 1 human feedback chunks for 01
2025-11-09 15:34:55 | INFO | langgraph_workflows.workflow:node_index:380 | ✅ Index complete for 01: 7 chunk(s) indexed
2025-11-09 15:34:55 | INFO | langgraph_workflows.workflow:resume_workflow:526 | 🔄 Resumed workflow executing: index
2025-11-09 15:34:55 | INFO | langgraph_workflows.workflow:resume_workflow:529 | ✅ Workflow resumed successfully - Thread ID: 2b6b4285-63a5-4446-b22b-614f68656b03, Invoice: 01
